cv.TM_CCOEFF_NORMED
name,min_val,max_val
im49,-0.7401324510574341,0.9321750998497009
im50,-0.7526265382766724,0.9318922758102417
im51,-0.7647319436073303,0.9317293763160706
im52,-0.7665290236473083,0.9314096570014954
im53,-0.7812493443489075,0.9316248893737793
im54,-0.7713630199432373,0.9309418201446533
im55,-0.789926290512085,0.9321091771125793
im56,-0.7693930268287659,0.9304074645042419
im57,-0.7905970811843872,0.9295759201049805
im58,-0.811236560344696,0.9282402396202087
im59,-0.7986883521080017,0.9292643070220947
im60,-0.8126795291900635,0.9274201989173889
im61,-0.8176775574684143,0.9290685057640076
im62,-0.830050528049469,0.9295554757118225
im63,-0.7983984351158142,0.927676796913147
im64,-0.7916021943092346,0.9253091812133789
im65,-0.8163459300994873,0.9234221577644348
im66,-0.8113285303115845,0.923414945602417
im67,-0.8157855272293091,0.9207293391227722
im68,-0.8269715309143066,0.9234071373939514
im69,-0.7999918460845947,0.9239452481269836
im70,-0.8179567456245422,0.9220337271690369
im71,-0.8280487060546875,0.9244229793548584
im72,-0.8305450081825256,0.9220870137214661
im73,-0.840338945388794,0.9231515526771545
im74,-0.8321242928504944,0.9218255281448364
im75,-0.8109389543533325,0.9225913286209106
im76,-0.8373653292655945,0.9238184094429016
im77,-0.8183929324150085,0.9222207069396973
im78,-0.8443794250488281,0.9227542281150818
im79,-0.8452670574188232,0.9225845336914062
im80,-0.84207683801651,0.9223082661628723
im81,-0.8246937990188599,0.9209719300270081
im82,-0.8224770426750183,0.925885796546936
im83,-0.8000155687332153,0.9255587458610535
im84,-0.807685375213623,0.9244107007980347
im85,-0.8056007623672485,0.9235480427742004
im86,-0.8218721747398376,0.9247903823852539
im87,-0.8288924098014832,0.9253665804862976
im88,-0.8279058337211609,0.9249483942985535
im89,-0.8347108960151672,0.923714816570282
im90,-0.8215652704238892,0.9230040907859802
im91,-0.8281974792480469,0.923170804977417
im92,-0.832126259803772,0.9235839247703552
im93,-0.8290754556655884,0.9232567548751831
im94,-0.8102536201477051,0.9221480488777161
im95,-0.8241637945175171,0.9245152473449707
im96,-0.8332213759422302,0.9252428412437439
im97,-0.8394829034805298,0.9233693480491638
im98,-0.8622914552688599,0.92363041639328
im99,-0.8726389408111572,0.9237061738967896
im100,-0.8342061638832092,0.9234050512313843
im101,-0.8471370935440063,0.9223384261131287
im102,-0.8056197762489319,0.9235718250274658
im103,-0.8341308236122131,0.9215448498725891
im104,-0.8042696118354797,0.9249712228775024
im105,-0.8138379454612732,0.9252923130989075
im106,-0.8116874694824219,0.9248682260513306
im107,-0.8133162260055542,0.9258642792701721
im108,-0.8112831711769104,0.9238191246986389
im109,-0.8161069750785828,0.9220107197761536
im110,-0.8183718919754028,0.9255154728889465
im111,-0.8140255212783813,0.9208171963691711
im112,-0.8167436718940735,0.922482967376709
im113,-0.8213937878608704,0.9232468008995056
im114,-0.8201409578323364,0.9235461354255676
im115,-0.8249755501747131,0.9263687133789062
im116,-0.8197739720344543,0.9229238629341125
im117,-0.8236497640609741,0.9209739565849304
im118,-0.8211535811424255,0.9223862886428833
im119,-0.8221813440322876,0.9216325283050537
im120,-0.8182872533798218,0.9241437911987305
im121,-0.8174809217453003,0.9251134991645813
im122,-0.8177834153175354,0.9222642183303833
im123,-0.8146079182624817,0.9214089512825012
im124,-0.8160115480422974,0.9223711490631104
im125,-0.8179404735565186,0.9232749938964844
im126,-0.8196538686752319,0.9227949380874634
im127,-0.8196049928665161,0.9225884675979614
im128,-0.8240302205085754,0.9208148717880249
im129,-0.8229131102561951,0.9223148822784424
im130,-0.8222607374191284,0.9214180111885071
im131,-0.8246152400970459,0.9235744476318359
im132,-0.8262801766395569,0.9205015897750854
im133,-0.8299247622489929,0.9209911227226257
im134,-0.8251070976257324,0.9238767623901367
im135,-0.8258708715438843,0.9237774014472961
im136,-0.8276601433753967,0.9227120876312256
im137,-0.8267046809196472,0.9229172468185425
im138,-0.8272271156311035,0.9241325855255127
im139,-0.8344439268112183,0.9210463762283325
im140,-0.833463191986084,0.9223203063011169
im141,-0.841720700263977,0.9224082827568054
im142,-0.8350347876548767,0.9214297533035278
im143,-0.834760844707489,0.9234301447868347
im144,-0.8333473801612854,0.9207592010498047
im145,-0.8291192054748535,0.9213172793388367
im146,-0.826580822467804,0.9229458570480347
im147,-0.8275473713874817,0.9213566184043884
im148,-0.8297337293624878,0.9197812676429749
im149,-0.8247482776641846,0.9212009310722351
im150,-0.8260778784751892,0.9213248491287231
im151,-0.8330196738243103,0.9183052778244019
im152,-0.833050549030304,0.9198288321495056
im153,-0.832979142665863,0.9202666878700256
im154,-0.827527642250061,0.9194769263267517
im155,-0.827537477016449,0.9211198687553406
im156,-0.8260994553565979,0.9194541573524475
im157,-0.8288979530334473,0.9205182194709778
im158,-0.8257808685302734,0.9179292917251587
im159,-0.8276126980781555,0.9178155660629272
im160,-0.8251240849494934,0.9188803434371948
im161,-0.8227545619010925,0.9185317754745483
im162,-0.8281464576721191,0.9168183207511902
im163,-0.8280107378959656,0.9185991287231445
im164,-0.8265426158905029,0.920958399772644
im165,-0.8262854814529419,0.918545663356781
im166,-0.8318073749542236,0.9203322529792786
im167,-0.8339883089065552,0.9225431680679321
im168,-0.8438699841499329,0.921634316444397
im169,-0.8320114612579346,0.9227222800254822
im170,-0.8424216508865356,0.923410177230835
im171,-0.8357239961624146,0.9224190711975098
im172,-0.8363613486289978,0.9247357845306396
im173,-0.8309534788131714,0.9236859083175659
im174,-0.8315073251724243,0.9227874279022217
im175,-0.8298415541648865,0.9231575727462769
im176,-0.8325285911560059,0.922869086265564
im177,-0.831908643245697,0.9241677522659302
im178,-0.8327734470367432,0.9237130880355835
im179,-0.8381921052932739,0.9245328903198242
im180,-0.8340720534324646,0.9229832887649536
im181,-0.8441080451011658,0.923005998134613
im182,-0.8320658206939697,0.9232132434844971
im183,-0.8333615660667419,0.9243638515472412
im184,-0.833975613117218,0.9236174821853638
im185,-0.8295777440071106,0.9211652278900146
im186,-0.8387323021888733,0.9225878119468689
im187,-0.8309682607650757,0.9214500188827515
im188,-0.8393145799636841,0.9232363700866699
im189,-0.8417420983314514,0.9212310910224915
im190,-0.8354259133338928,0.9224921464920044
im191,-0.8461364507675171,0.921705961227417
im192,-0.8381975293159485,0.921204149723053
im193,-0.8390748500823975,0.9194167852401733
im194,-0.8402644991874695,0.9202080368995667
im195,-0.8377125859260559,0.9198595285415649
im196,-0.8391311168670654,0.9204307198524475
im197,-0.8335099220275879,0.922909140586853
im198,-0.8405318856239319,0.9200013875961304
im199,-0.8408598303794861,0.9226815700531006
im200,-0.844714879989624,0.9218248128890991
im201,-0.8429551720619202,0.9236029982566833
im202,-0.8415166139602661,0.9204060435295105
im203,-0.8455061912536621,0.921172022819519
im204,-0.8390774726867676,0.9205259680747986
im205,-0.8416449427604675,0.921398401260376
im206,-0.838853120803833,0.9216879606246948
im207,-0.8348269462585449,0.9208360314369202
im208,-0.8436825275421143,0.921693742275238
im209,-0.8414491415023804,0.9212807416915894
im210,-0.8463072180747986,0.9215182662010193
im211,-0.8435758948326111,0.9222017526626587
im212,-0.8467624187469482,0.922224223613739
im213,-0.8422253727912903,0.9236086010932922
im214,-0.8452169895172119,0.9220296740531921
im215,-0.8426547646522522,0.9239343404769897
im216,-0.8427145481109619,0.923244059085846
im217,-0.8423134088516235,0.9240409135818481
im218,-0.8394578099250793,0.9240087270736694
im219,-0.8412191867828369,0.9234875440597534
im220,-0.8403058052062988,0.9236831068992615
im221,-0.841417670249939,0.9233332872390747
im222,-0.840013325214386,0.9239711761474609
im223,-0.8361915946006775,0.9233975410461426
im224,-0.8319960236549377,0.9232524633407593
im225,-0.8377986550331116,0.9240689873695374
im226,-0.8357887268066406,0.9226041436195374
im227,-0.8369007110595703,0.9240531325340271
im228,-0.8387109637260437,0.9219122529029846
im229,-0.8400270938873291,0.9224080443382263
im230,-0.839597761631012,0.9221174120903015
im231,-0.8391621708869934,0.9232057929039001
im232,-0.8427574038505554,0.9213538765907288
im233,-0.8394333124160767,0.922356367111206
im234,-0.8410525918006897,0.9220314025878906
im235,-0.8422706723213196,0.9229077100753784
im236,-0.8398317694664001,0.9229875802993774
im237,-0.8415013551712036,0.9215415120124817
im238,-0.8449252843856812,0.9220210313796997
im239,-0.8432362079620361,0.9227307438850403
im240,-0.8388668894767761,0.9245300889015198
im241,-0.8414109349250793,0.9229817390441895
im242,-0.844292938709259,0.9244568347930908
im243,-0.8451882004737854,0.9245569705963135
im244,-0.8419521450996399,0.9231514930725098
im245,-0.8465752601623535,0.9217947721481323
im246,-0.8458067774772644,0.9236708879470825
im247,-0.8469544649124146,0.9235605001449585
im248,-0.8434841632843018,0.9242677092552185
im249,-0.8384077548980713,0.9244301319122314
im250,-0.8429719805717468,0.92458575963974
im251,-0.8441057205200195,0.9254837036132812
im252,-0.8473049402236938,0.9228827357292175
im253,-0.8376582264900208,0.9252604842185974
im254,-0.8426141738891602,0.9268509745597839
im255,-0.8454028367996216,0.9331495761871338
im256,-0.8353350162506104,0.9271827340126038
im257,-0.834357500076294,0.9273747801780701
im258,-0.8300079703330994,0.9171746373176575
im259,-0.8281450271606445,0.9113941192626953
im260,-0.8188185095787048,0.9005042910575867
im261,-0.8081244826316833,0.896436870098114
im262,-0.8088133931159973,0.9021261930465698
im263,-0.8306280970573425,0.9070844054222107
im264,-0.8163405060768127,0.911415696144104
im265,-0.8097275495529175,0.9128116965293884
im266,-0.8143383264541626,0.9097954630851746
im267,-0.7819571495056152,0.9070776104927063
im268,-0.7929865717887878,0.9046981930732727
im269,-0.8036924004554749,0.908361554145813
im270,-0.7833659648895264,0.9106025099754333
im271,-0.8032447695732117,0.9112945199012756
im272,-0.7917520403862,0.9126801490783691
im273,-0.820391058921814,0.9096449613571167
im274,-0.7663590312004089,0.9097659587860107
im275,-0.7936841249465942,0.9078969359397888
im276,-0.8136457800865173,0.9046711921691895
im277,-0.8170691132545471,0.9027680158615112
im278,-0.7706239223480225,0.9024847149848938
im279,-0.805141806602478,0.9001346826553345
im280,-0.8275826573371887,0.9033685922622681
im281,-0.8384053111076355,0.8982851505279541
im282,-0.8167275786399841,0.8911842107772827
im283,-0.8075911402702332,0.8921016454696655
im284,-0.8142854571342468,0.8877629041671753
im285,-0.7589074969291687,0.8878658413887024
im286,-0.7600317001342773,0.8853610157966614
im287,-0.7702957391738892,0.8806663751602173
im288,-0.7957672476768494,0.8857950568199158
im289,-0.8019621968269348,0.8835994005203247
im290,-0.8026303052902222,0.8864737153053284
im291,-0.7997260093688965,0.8899880051612854
im292,-0.7941989898681641,0.8883761763572693
im293,-0.8355972170829773,0.8983668684959412
im294,-0.836696982383728,0.8931345343589783
im295,-0.8287621140480042,0.9010764956474304
im296,-0.8356585502624512,0.906322181224823
im297,-0.8220446705818176,0.913646936416626
im298,-0.829291582107544,0.920268177986145
im299,-0.832301914691925,0.9245838522911072
im300,-0.8268336653709412,0.926917314529419
im301,-0.8314819931983948,0.9290245175361633
im302,-0.81204754114151,0.9264680743217468
im303,-0.8107241988182068,0.9258328676223755
im304,-0.8122496604919434,0.9233413338661194
im305,-0.8087870478630066,0.9261204600334167
im306,-0.8053796887397766,0.924055278301239
im307,-0.8094376921653748,0.9254477024078369
im308,-0.8079991340637207,0.9223993420600891
im309,-0.8097482919692993,0.9249206185340881
im310,-0.8109338283538818,0.9229174256324768
im311,-0.7975413799285889,0.9240787029266357
im312,-0.8040315508842468,0.9253252744674683
im313,-0.8125324249267578,0.9244398474693298
im314,-0.8157931566238403,0.9235571026802063
im315,-0.8230950832366943,0.9234209060668945
im316,-0.8209925889968872,0.9234658479690552
im317,-0.8210412859916687,0.9232674837112427
im318,-0.8213919997215271,0.9234554767608643
im319,-0.8245290517807007,0.9192137122154236
im320,-0.8211079835891724,0.9192647337913513
im321,-0.8167925477027893,0.9198217391967773
im322,-0.8183808326721191,0.9203622341156006
im323,-0.8231779932975769,0.9214656949043274
im324,-0.8130056262016296,0.92146235704422
im325,-0.8081098794937134,0.9183151721954346
im326,-0.8069014549255371,0.9181975722312927
im327,-0.8014914393424988,0.918143630027771
im328,-0.7990025877952576,0.9214934706687927
im329,-0.7905460596084595,0.920783519744873
im330,-0.7857811450958252,0.9207033514976501
im331,-0.7837970852851868,0.9204980134963989
im332,-0.7890050411224365,0.9233546853065491
im333,-0.7612238526344299,0.9229159355163574
im334,-0.759563684463501,0.9221518635749817
im335,-0.7672417163848877,0.9259117245674133
im336,-0.7713596224784851,0.9257414937019348
im337,-0.7500881552696228,0.9274507761001587
im338,-0.7548398375511169,0.9244194030761719
im339,-0.7556256651878357,0.9225442409515381
im340,-0.7621310353279114,0.9250968098640442
im341,-0.7743328809738159,0.9234086871147156
im342,-0.7809112668037415,0.9245691895484924
im343,-0.8006573915481567,0.9248186349868774
im344,-0.8222067356109619,0.9261782169342041
im345,-0.8246860504150391,0.9280756711959839
im346,-0.8204401135444641,0.9275520443916321
im347,-0.816267192363739,0.9272261261940002
im348,-0.736208438873291,0.925818920135498
im349,-0.7941054105758667,0.9268954992294312
im350,-0.7452335357666016,0.9261068105697632
im351,-0.766196608543396,0.9284571409225464
im352,-0.8256326913833618,0.925736129283905
im353,-0.8366976380348206,0.9269636273384094
im354,-0.8311668634414673,0.9246954917907715
im355,-0.8208194375038147,0.923448383808136
im356,-0.8153533339500427,0.9216088056564331
im357,-0.802894115447998,0.9235379099845886
im358,-0.7955145239830017,0.9232276082038879
im359,-0.7928500175476074,0.924715518951416
im360,-0.7858466506004333,0.9200590252876282
im361,-0.7844024300575256,0.9214200377464294
im362,-0.7808015942573547,0.9195746183395386
im363,-0.7795608639717102,0.9214180707931519
im364,-0.7781068682670593,0.9210008978843689
im365,-0.7800666689872742,0.9214591383934021
im366,-0.8051309585571289,0.9248618483543396
im367,-0.8092911839485168,0.9254868030548096
im368,-0.7941534519195557,0.926362156867981
im369,-0.7985324263572693,0.9237208366394043
im370,-0.7995940446853638,0.9213835597038269
im371,-0.7984488606452942,0.9233518838882446
im372,-0.7978864312171936,0.9228135943412781
im373,-0.8014869689941406,0.9229265451431274
im374,-0.8057786226272583,0.924541711807251
im375,-0.808465301990509,0.9234039783477783
im376,-0.8099429607391357,0.926704466342926
im377,-0.8075982332229614,0.9232929348945618
im378,-0.8090930581092834,0.9241611957550049
im379,-0.811638593673706,0.9258690476417542
im380,-0.8164988160133362,0.923771321773529
im381,-0.8112358450889587,0.9237783551216125
im382,-0.8244032263755798,0.9248513579368591
im383,-0.8241117596626282,0.9254648089408875
im384,-0.821393609046936,0.9252601265907288
im385,-0.8198300004005432,0.9263138771057129
im386,-0.8233419060707092,0.9271606802940369
im387,-0.8269332647323608,0.9277545809745789
im388,-0.8303995728492737,0.9246854782104492
im389,-0.8335585594177246,0.9232703447341919
im390,-0.8295302987098694,0.9189442992210388
im391,-0.8244624733924866,0.9226983189582825
im392,-0.8212395310401917,0.9233567118644714
im393,-0.8198217153549194,0.9196783304214478
im394,-0.8269186019897461,0.9219316244125366
im395,-0.822842001914978,0.9192413091659546
im396,-0.8205629587173462,0.9208024144172668
im397,-0.8172592520713806,0.9202110171318054
im398,-0.8382934331893921,0.9205963611602783
im399,-0.8155742287635803,0.9207229018211365
im400,-0.8081749081611633,0.9201379418373108
im401,-0.810712993144989,0.920535683631897
im402,-0.8004211187362671,0.9205442070960999
im403,-0.7978534698486328,0.9187268614768982
im404,-0.7959426045417786,0.9186341762542725
im405,-0.7957227826118469,0.9207158088684082
im406,-0.8076422810554504,0.9180195331573486
im407,-0.7962605953216553,0.9186614155769348
im408,-0.8219755291938782,0.9184768795967102
im409,-0.8246074318885803,0.9193922281265259
im410,-0.8305914402008057,0.9220046997070312
im411,-0.8356863260269165,0.9229463934898376
im412,-0.8570609092712402,0.9224271178245544
im413,-0.8497682213783264,0.9240514039993286
im414,-0.8250230550765991,0.9235391616821289
im415,-0.8409581780433655,0.9232509732246399
im416,-0.8437590599060059,0.9235999584197998
im417,-0.840005099773407,0.9243200421333313
im418,-0.8221842646598816,0.9254225492477417
im419,-0.7771580219268799,0.9272209405899048
im420,-0.7789246439933777,0.924963116645813
im421,-0.742567777633667,0.9239099025726318
im422,-0.8013458847999573,0.9251822829246521
im423,-0.8040065169334412,0.9269011616706848
im424,-0.786966860294342,0.9256517291069031
im425,-0.7834659814834595,0.9230647683143616
im426,-0.7697277069091797,0.9219390749931335
im427,-0.7690904140472412,0.9226700067520142
im428,-0.7836840748786926,0.9230750203132629
im429,-0.7815113067626953,0.9243503212928772
im430,-0.7737532258033752,0.9226727485656738
im431,-0.7686640620231628,0.9231148362159729
im432,-0.7702958583831787,0.9174683690071106
im433,-0.7614247798919678,0.9205065965652466
im434,-0.7588627338409424,0.9230634570121765
im435,-0.7736639976501465,0.9181431531906128
im436,-0.7651600241661072,0.9199674725532532
im437,-0.7778475284576416,0.9234524369239807
im438,-0.7873023748397827,0.9164420962333679
im439,-0.8053808212280273,0.9227427244186401
im440,-0.8141352534294128,0.9200435280799866
im441,-0.8229635953903198,0.9231894612312317
im442,-0.8266139626502991,0.9208142757415771
im443,-0.8200231194496155,0.9185898900032043
im444,-0.801699161529541,0.9219457507133484
im445,-0.8024364709854126,0.9228228330612183
im446,-0.813922643661499,0.9235937595367432
im447,-0.8168582320213318,0.9211946129798889
im448,-0.8365159034729004,0.9187895059585571
im449,-0.8211409449577332,0.9178518652915955
im450,-0.825337290763855,0.9195203185081482
im451,-0.8128458261489868,0.9190276265144348
im452,-0.8192077279090881,0.9195586442947388
im453,-0.817977249622345,0.9187389016151428
im454,-0.8196757435798645,0.9197701811790466
im455,-0.8137936592102051,0.9214843511581421
im456,-0.8003300428390503,0.92051100730896
